ID,Text,Comment
Lapantouflemagic.GathererHouse.Description,"Een middelgroot huis voor een groep verzamelaarbevers om elkaar te ontmoeten en het werk efficiënt te verdelen.
<color=#00FFFF>Werkt als dijk</color>",499
Lapantouflemagic.GathererHouse.FlavorDescription,"'Waag het niet om mijn huis binnen te komen, bedekt met vuil en bessensap! Ga eerst douchen, anders gooi ik je zelf in de rivier!'
 -Mama Bever, elke avond.",500
Lapantouflemagic.LumberjackHouse.DisplayName,Woodfelling Planificatie Lodge,501
Lapantouflemagic.LumberjackHouse.Description,"Een grote lodge die ook dienst doet als werkcentrum voor een groep houthakkers, waarbij een goede planning hun doeltreffendheid vergroot.
<color=#00FFFF>Werkt als dijk</color>",502
Lapantouflemagic.LumberjackHouse.FlavorDescription,"""Mijn vader is de sterkste! Hij kan een hele sequoia op zijn rug dragen!""
 -Typische kitopscheppen",503
Lapantouflemagic.PassthroughHouse.DisplayName,Doorgangsloge,504
Lapantouflemagic.PassthroughHouse.Description,"Een iets vergrote lodge met een ingewikkeld waterslotsysteem waardoor bevers gemakkelijk toegang kunnen krijgen tot de andere kant van de dam.
Bevat <color=green>één transporteur</color> en zijn gezin.
<color=#00FFFF>Werkt als dijk</color>",505
Lapantouflemagic.PassthroughHouse.FlavorDescription,"""Je zou toch denken dat dit huis extra ruimte heeft? Nou nee, het waterslotmechanisme is enorm en luidruchtig. Gelukkig maakt bijna niemand er 's nachts gebruik van.""",506
Lapantouflemagic.TappersFlag.DisplayName,Tappers vlag,507
Lapantouflemagic.TappersFlag.Description,Oogst dennenhars en andere essenties van sommige bomen.,508
Lapantouflemagic.TappersFlag.FlavorDescription,"""Het lijkt vrij eenvoudig, maar het vergt enige techniek om je vacht niet vol te krijgen met dit plakkerige ding""",509
Lapantouflemagic.MechanizedSeaweedfarm.DisplayName,Clockwork hydrocultuurboerderijen,514
Lapantouflemagic.MechanizedSeaweedfarm.Description,"Een complex apparaat dat mechanische kracht op meesterlijke wijze omzet in smakelijk eten. 
Verbruikt hout voor onderhoud.",519
Lapantouflemagic.MechanizedSeaweedfarm.FlavorDescription,"""De eerste regel van bevertechniek is om niet te goed naar het mechanisme te kijken""
 -Opa Bever, over wat er met zijn snorharen is gebeurd.",520
Lapantouflemagic.NEWPaperMill.Description,"Een gemechaniseerde papierfabriek.
Af en toe breekt er een tandwiel.
<color=#00FFFF>Werkt als dijk</color>",521
Lapantouflemagic.MechanicalDrill.DisplayName,Mechanische boor,525
Lapantouflemagic.IronMechanicalDrill.DisplayName,Mechanische boor (ijzererts),526
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.DisplayName,Mechanische boor Fancy blauwdruk,527
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.PluralDisplayName,Mechanische boor Fancy blauwdrukken,528
Lapantouflemagic.MechanicalDrillBlueprint.DisplayName,Mechanische boorblauwdruk,529
Lapantouflemagic.MechanicalDrillBlueprint.PluralDisplayName,Mechanische boorblauwdrukken,530
Lapantouflemagic.IronMechanicalDrill.Description,"Een gemechaniseerde boor die steen verplettert om ijzererts te winnen.
De boren moeten regelmatig worden vervangen.
<color=red>Het verwijderen van afvalsteen is vals spelen!</color>",531
Lapantouflemagic.IronMechanicalDrill.FlavorDescription,"""Het is gek hoe je dagenlang op dezelfde plek kunt blijven boren en toch meer kunt vinden!""
 -Mama bever",532
Lapantouflemagic.CoalMechanicalDrill.DisplayName,Mechanische boor (kolen),533
Lapantouflemagic.CoalMechanicalDrill.Description,"Een gemechaniseerde boormachine die steen verplettert om steenkool te winnen.
De boren moeten regelmatig worden vervangen.
<color=red>Het verwijderen van afvalsteen is vals spelen!</color>",534
Lapantouflemagic.CoalMechanicalDrill.FlavorDescription,"""Als je de boor te snel laat draaien, kan de steenkool ontbranden en de berg KABOOM!""
 -Een slechte alchemistische bever",535
Good.Drillbits.DisplayName,Boor,541
Good.Drillbits.PluralDisplayName,Boren,542
Lapantouflemagic.Factory.DisplayName,Werkplaats,543
Lapantouflemagic.Factory.FlavorDescription,"""Als je een aambeeld nodig hebt om andere aambeelden te maken, waar komt dan het eerste aambeeld vandaan?""
 -Armok, metaalbewerkerbever",544
Good.Quartz.DisplayName,Kwarts,546
Good.Quartz.PluralDisplayName,Kwarts,547
Good.Kimchi.DisplayName,Kimchi,550
Good.Kimchi.PluralDisplayName,Kimchi,551
Good.RedSoda.DisplayName,Pittige frisdrank,552
Good.RedSoda.PluralDisplayName,Pittige frisdranken,553
Lapantouflemagic.Brewery.DisplayName,Brouwerij,554
Lapantouflemagic.Brewery.Description,"Een grote huisset waarmee brouwers eenvoudig een groot aantal gistingsvaten kunnen beheren.
<color=#00FFFF>Werkt als dijk</color>",555
Lapantouflemagic.Brewery.FlavorDescription,"""Paddenstoelensap is het slechtst smakende wat je maar kunt bedenken, en toch maakt het toevoegen van het aan sommige bereidingen alles beter. We zouden dit ooit moeten bestuderen""
 -Een wetenschappelijke bever",556
Lapantouflemagic.Winery.DisplayName,Wijnkelder,564
Lapantouflemagic.Winery.FlavorDescription,"'Nee Bobby, jij bent erin gevallen toen je nog klein was, weet je nog?'",566
NaturalResource.Waterbamboo.DisplayName,Ongelooflijk hoge bamboe,569
NaturalResource.Waterbamboo.FlavorDescription,"""Als je lang genoeg wacht, kun je erop klimmen om de maan te bereiken!""",570
Blueprint.ENSGreen.DisplayName,Ens architectonische blauwdruk,571
Blueprint.ENSGreen.PluralDisplayName,Ens architectonische blauwdrukken,572
Blueprint.ENSGreen.Fancy.DisplayName,Ens Fancy architectonische blauwdruk,573
Blueprint.ENSGreen.Fancy.PluralDisplayName,Ens Fancy architectonische blauwdrukken,574
Blueprint.ENSBlue.DisplayName,Ens mechanische blauwdruk,575
Blueprint.ENSBlue.PluralDisplayName,Ens mechanische blauwdrukken,576
Blueprint.ENSBlue.Fancy.DisplayName,Ens Fancy Mechanische Blauwdruk,577
Blueprint.ENSBlue.Fancy.PluralDisplayName,Ens Fancy mechanische blauwdrukken,578
Lapantouflemagic.BachelorInMycology.DisplayName,Bachelor in de agronomie,579
Lapantouflemagic.BachelorInMycology.PluralDisplayName,Bachelor in Agronomie,580
Lapantouflemagic.TreeNursery.DisplayName,Boomkwekerij,584
Lapantouflemagic.TreeNursery.FlavorDescription,"« Wist je dat paarse stoofpot een geweldige meststof is? »
- Een boomkwekerijwerker",585
Lapantouflemagic.MechanizedCabbagefarm.DisplayName,"Uurwerk hydrocultuur
Koolboerderij",586
Lapantouflemagic.MechanizedSunflowerfarm.DisplayName,"Uurwerk hydrocultuur
Zonnebloem boerderij",587
Lapantouflemagic.MechanizedGreenPeasfarm.DisplayName,"Uurwerk hydrocultuur
Groene Erwtenboerderij",588
Reciepe.ChestnutBeerBarrel.DisplayName,Kastanjebier,589
Good.ChestnutBeer.DisplayName,Kastanjebier,590
Good.ChestnutBeer.PluralDisplayName,Kastanjebier,591
Good.Wine.DisplayName,Wijn,592
Good.Wine.PluralDisplayName,Wijn,593
Good.GrapeJuice.DisplayName,Druivensap,599
Good.GrapeJuice.PluralDisplayName,Druivensap,600
Building.GiantLogStorage.DisplayName,Gigantische houtopslag,601
Building.GiantLogStorage.Description,Bewaart gigantische boomstammen van gouden sequoia's.,602
Building.GiantLogStorage.FlavorDescription,'Hoe heeft hij dat allemaal deze hele weg kunnen dragen?',603
Good.GiantLog.DisplayName,Gigantisch logboek,604
Good.GiantLog.PluralDisplayName,Gigantische boomstammen,605
Building.GiantLogFeller.DisplayName,Gouden Sequoia Feller,606
Building.GiantLogFeller.Description,Snijdt gigantische sequoia's af en slaat een paar reuzenblokken op.,607
Building.GiantLogFeller.FlavorDescription,"""Ik denk dat als het op mijn gezicht valt, ik me geen zorgen hoef te maken over de smaak van het ziekenhuisvoedsel""",608
Lapantouflemagic.StoragePiles.DisplayName,Opslagstapels,609
Lapantouflemagic.BoxStorage.DisplayName,Magazijnen,610
Lapantouflemagic.LiquidStorage.DisplayName,Tanks,611
Good.WasteRock.DisplayName,Afvalsteen,612
Good.WasteRock.PluralDisplayName,Afvalstenen,613
Lapantouflemagic.Trebuchet.DisplayName,Trebuchet,614
Lapantouflemagic.Trebuchet.FlavorDescription,Wie heeft er geen goede oude trebuchet nodig?,615
Need.Trebuchetdeath.DisplayName,Trebuchet-dood,616
Good.Grapes.DisplayName,Druiven,620
Good.Iceblock.DisplayName,IJsblok,622
Good.Iceblock.PluralDisplayName,IJsblokken,623
Good.FrozenHumanMeat.DisplayName,Bevroren Hooman-vlees,626
Good.FrozenHumanMeat.PluralDisplayName,Bevroren Hooman-vlees,627
Lapantouflemagic.VillageJobs.DisplayName,Dorpsbanen,632
Lapantouflemagic.MasterInMetallurgy.DisplayName,Meester in de metallurgie,637
Lapantouflemagic.MasterInMetallurgy.PluralDisplayName,Master in metallurgie,638
Lapantouflemagic.NursingLicense.DisplayName,Verpleegkundige licentie,639
Lapantouflemagic.NursingLicense.PluralDisplayName,Verpleegkundige licenties,640
Good.GlassPane.DisplayName,Glazen ruit,641
Good.GlassPane.PluralDisplayName,Glazen ruiten,642
Good.FriedPumpkinChips.DisplayName,Pompoenchips,643
Good.FriedPumpkinChips.PluralDisplayName,Pompoenchips,644
Lapantouflemagic.Clinic.DisplayName,Kliniek,652
Lapantouflemagic.Clinic.Description,"Een groot huis waar een inwonende verpleegster de gewonde bevers verzorgt.
Behandelt goedaardige aandoeningen met tweemaal de werkzaamheid van een medisch bed.
Kan ook geavanceerde medicijnen produceren om ernstige aandoeningen te behandelen.
<color=#00FFFF>Werkt als dijk</color>",653
Lapantouflemagic.Clinic.FlavorDescription,Iedereen houdt van een schattige verpleegster.,654
Billboard.Newsboard.DisplayName,Nieuwsbord,655
Billboard.Newsboard.Description,"Een groot reclamebord met informatie over de laatste update.
Kan boven kolen worden geplaatst.",656
Lapantouflemagic.UndergroundColdStorage.DisplayName,Ondergrondse koudeopslag,659
Lapantouflemagic.UndergroundColdStorage.Description,Een diepe opslagfaciliteit die de grond zelf gebruikt als thermische isolatie.,660
Lapantouflemagic.UndergroundColdStorage.FlavorDescription,"""De beste plek om ijs, ijs of lijken te bewaren! ... Waarom kijk je me zo aan? JIJ hebt dit walgelijke spul teruggebracht!""
 - Jack de knaagdier",661
Lapantouflemagic.MinorInjury.DisplayName,Licht letsel,662
Lapantouflemagic.SevereInjury.DisplayName,Ernstig letsel,663
Lapantouflemagic.SevereInjury.CriticalDescription,"Deze bever is zwaar gewond, dit zal niet genezen zonder de juiste behandeling.",664
Lapantouflemagic.SevereInjury.CriticalDescriptionShort,Ernstig letsel!,665
Lapantouflemagic.MinorBurns.DisplayName,Kleine brandwond,666
Lapantouflemagic.MinorBurns.CriticalDescription,Deze bever is verbrand en moet gaan rusten.,667
Lapantouflemagic.MinorBurns.CriticalDescriptionShort,Kleine brandwond!,668
Lapantouflemagic.MinorBurns.DeathMessage,color=green>vloog in brand en stierf door extreme onzorgvuldigheid. Het blijkt dat harige wezens behoorlijk brandbaar zijn.</color>,669
Lapantouflemagic.MajorBurns.DisplayName,Grote brandwonden,670
Lapantouflemagic.MajorBurns.CriticalDescription,"Deze bever heeft ernstige brandwonden opgelopen tijdens zijn werk, dit zal zonder behandeling niet genezen.",671
Lapantouflemagic.MajorBurns.CriticalDescriptionShort,Grote brandwond!,672
Lapantouflemagic.MajorBurns.DeathMessage,"<color=green>viel in een plas gesmolten materiaal en riep ""Mijn preeeciouuuus"". Het deed de laatste tijd heel vreemd.</color>",673
Lapantouflemagic.MildDisease.DisplayName,Milde ziekte,674
Lapantouflemagic.MildDisease.CriticalDescription,Deze bever is ziek en moet gaan rusten.,675
Lapantouflemagic.MildDisease.CriticalDescriptionShort,Milde ziekte,676
Lapantouflemagic.MildDisease.DeathMessage,De toestand van <color=green> verslechterde plotseling en is nu vrij van lijden. Laten we hopen dat het niet besmettelijk was.</color>,677
Lapantouflemagic.SevereDisease.DisplayName,Ernstige ziekte,678
Lapantouflemagic.SevereDisease.CriticalDescription,"Deze bever heeft iets vervelends opgelopen, dit geneest niet zonder behandeling.",679
Lapantouflemagic.SevereDisease.CriticalDescriptionShort,Ernstige ziekte!,680
Lapantouflemagic.SevereDisease.DeathMessage,<color=green>contracteerde wat alleen kan worden omschreven als ''alles''. Artsen namen de moeilijke beslissing om hem te laten inslapen nadat er een derde hoofdje begon te groeien.</color>,681
Lapantouflemagic.Maimed.DisplayName,Verminkt,682
Lapantouflemagic.Maimed.CriticalDescription,Deze arme bever verloor een ledemaat tijdens een gevaarlijke klus! Het heeft een prothese nodig zodat het weer een normaal leven kan leiden.,683
Lapantouflemagic.Maimed.CriticalDescriptionShort,Verminkte bever!,684
Lapantouflemagic.FancyStorage.DisplayName,Glorieuze opslag,686
Lapantouflemagic.FancyStorage.Description,Bewaart waardevolle kernartikelen en toont ze op een prachtig kussen.,687
Lapantouflemagic.FancyStorage.FlavorDescription,Zeker de beste manier om een ​​unieke en vitale set glaswerk te bewaren.,688
Good.Tools.DisplayName,Hulpmiddel,689
Good.Tools.PluralDisplayName,Hulpmiddelen,690
Lapantouflemagic.Megaplatform.DisplayName,Megaplatform,696
Lapantouflemagic.Megaplatform.FlavorDescription,"""Dus moeten we de lichten bijvullen als de speler niet kijkt...
 - Shhht! Dat is een geheim!""
 -Twee anonieme bevers",697
Lapantouflemagic.Verydeep_mine_elevator.DisplayName,Lift naar de afgrond,698
Lapantouflemagic.Verydeep_mine_elevator.FlavorDescription,"""Kom op! Houd op je als een kit te gedragen! Gevaar? Welk gevaar? Ik lach om het gevaar! Ah-Ah-Ah-Arghbllglblbglbl""
 -Ruïneverkenningsteam Nb 3, laatste woorden van teamleider.",699
Lapantouflemagic.NarrowLodge.DisplayName,Lange en smalle loge,700
Lapantouflemagic.NarrowLodge.Description,"Een hoge en smalle lodge voor één transporteur.
Handig om smalle hoeken af ​​te dammen.
<color=#00FFFF>Werkt als dijk</color>",701
Lapantouflemagic.NarrowLodge.FlavorDescription,"""Ugh, wie dacht dat dit leefbaar zou zijn? Dit moet het werk van een architect zijn!""
 -Een ingenieursbever",702
Lapantouflemagic.MechanizedRicefarm.DisplayName,"Uurwerk hydrocultuur
Rijstboerderij",703
Lapantouflemagic.WPBeaverStatue.FlavorDescription.Folktails,"""Absoluut het beste gebruik van de beperkte middelen...""
 -De expeditieleider.",712
Good.MintyBambooShoot.DisplayName,Muntachtige bamboescheut,716
Good.MintyBambooShoot.PluralDisplayName,Muntachtige bamboescheuten,717
Lapantouflemagic.Deprecated.DisplayName,<color=red>Verouderde entiteit!</color>,718
Lapantouflemagic.Deprecated.Description,"<color=red>Dit ding is verouderd en mist een aantal nieuwe functionaliteiten!
Vervang hem door een nieuwe als je de kans krijgt.</color>",719
Lapantouflemagic.Deprecated.FlavorDescription,"<color=red>Dit gebouw is verouderd en mist een aantal nieuwe functionaliteiten!
Vervang hem door een nieuwe als je de kans krijgt.</color>",720
Lapantouflemagic.BetterMedicine.DisplayName,Medische balsem,735
Lapantouflemagic.BetterMedicine.PluralDisplayName,Medische balsems,736
Lapantouflemagic.WaterCannon.DisplayName,Waterkanon,737
Lapantouflemagic.WaterCannon.FlavorDescription,"""Ik vraag me af of ik in de loop kan komen, net voordat hij begint te schieten...""
 -Nog een gekke bever",738
Good.SiliconMetal.DisplayName,Siliciummetaalstaaf,739
Good.SiliconMetal.PluralDisplayName,Siliciummetaalstaven,740
Lapantouflemagic.SolarArray.DisplayName,Zonne-array,741
Lapantouflemagic.SolarArray.Description,"Vangt zonlicht op en verandert het in een raar ‘elektriciteitsding’ volgens oude hooman-teksten. Houd het beter in de gaten, en een ander oog op waar je stapt.",742
Lapantouflemagic.SolarArray.FlavorDescription,"""Eh, het leuke is om in de zomer plakjes pompoen op de hete oppervlakken te koken""
- de array die toezicht houdt op de bever",743
Lapantouflemagic.Unplantable.,Onplantbaar,744
Reciepe.GoldPanning.DisplayName,Goudpannen,745
Good.GoldDust.DisplayName,Goudklompje,746
Good.GoldDust.PluralDisplayName,Goudklompjes,747
Good.GoldBar.DisplayName,Gouden staaf,748
Good.GoldBar.PluralDisplayName,Goudstaven,749
Good.SurgeryKits.DisplayName,Chirurgiekit,750
Good.SurgeryKits.PluralDisplayName,Chirurgiesets,751
Good.AntibioticsAndDisinfectant.DisplayName,Antibiotica,752
Good.AntibioticsAndDisinfectant.PluralDisplayName,Antibiotica,753
Good.FrostBalm.DisplayName,Vorstbalsem,754
Good.FrostBalm.PluralDisplayName,Vorstbalsems,755
Lapantouflemagic.TankShower.DisplayName,Tankdouche,756
Lapantouflemagic.TankShower.Description,"Een douche die zijn water uit een opslagvat haalt.
Vooral handig voor de losgeslagen gekken die het niet kunnen laten om in de harde modus te spelen.
Biedt plaats aan 2 bevers.",757
Lapantouflemagic.TankShower.FlavorDescription,Waarom doe je dit jezelf aan?,758
Lapantouflemagic.HoomanRuins.DisplayName,Hooman ruïnes-tour,759
Lapantouflemagic.NEWForester.Description,"Plant basisbomen.
<color=#FFA500>Kleine toren</color>, <color=#FF6EC7>Kan upgrades ondersteunen</color>
<color=#00FFFF>Werkt als dijk</color>",760
Lapantouflemagic.Handicrafter.Description,"Een herenhuis waar gefabriceerde artikelen worden gemaakt.
<color=#00FFFF>Werkt als dijk</color>",762
Lapantouflemagic.IrrigationTower.Description,"Irrigeert het land rondom door water te consumeren.
<color=green>Het waterverbruik is nauwelijks hoger dan een waterstortplaats.</color>
<color=#00FFFF>Werkt als dijk</color>",764
Lapantouflemagic.Smallcookhouse.Description,"Een middelgrote lodge met een heerlijk terras waar bevers een fris drankje kunnen halen.
Het terras moet <color=yellow>bovengronds.</color> zijn
<color=#00FFFF>Werkt als dijk</color>",765
Lapantouflemagic.KitchenHouse.Description,"Een groot huis uitgerust met een gemechaniseerde keuken om veel bevers te voeden.
<color=#00FFFF>Werkt als dijk</color>",766
Lapantouflemagic.waterpumpUpgrade.Description,"Een upgrademodule die tussen twee aangrenzende waterpompen kan worden geplaatst.
<color=#00FFFF>Werkt als dijk</color>
<color=green>Plaatsing is gevoelig voor cameraoriëntatie!</color>",768
Lapantouflemagic.DeepWaterPumpUpgrade.Description,"Een upgrademodule die tussen twee aangrenzende diepwaterpompen kan worden geplaatst.
<color=#00FFFF>Werkt als dijk</color>
<color=green>Plaatsing is gevoelig voor cameraoriëntatie!</color>",769
Good.HoomanRelic.DisplayName,Hooman-relikwie,770
Good.HoomanRelic.PluralDisplayName,Hooman-relikwieën,771
Good.NuclearWaste.DisplayName,A,772
Good.NuclearWaste.PluralDisplayName,Kernafval,773
Lapantouflemagic.AdvancedSawmill.DisplayName,Geavanceerde zagerij,774
Lapantouflemagic.AdvancedSawmill.Description,"Een enorm gebouw dat op zichzelf een hele rivier zou kunnen afdammen.
Snijdt gigantische boomstammen in verschillende producten.
<color=#00FFFF>Werkt als dijk</color>",775
Lapantouflemagic.AdvancedSawmill.FlavorDescription,"‘Ik ben pas tevreden als ik de wereld in tweeën heb gedeeld’
 - Een mechanische bever",776
Good.GiantHalfLog.DisplayName,Gigantische halve boomstam,777
Good.GiantHalfLog.PluralDisplayName,Gigantische halve boomstammen,778
Lapantouflemagic.Verydeep_mine_elevator.Description,"Hiermee kunnen bevers de ruïnes ingaan en een oude hooman-faciliteit verkennen.
Echt het avontuur van je leven. Welke duistere geheimen zullen we daar beneden vinden?",783
Lapantouflemagic.WarmStorage.DisplayName,Warme opbergpot,784
Lapantouflemagic.WarmStorage.Description,"Een gigantische pot bedoeld om op het vuur te worden geplaatst om voedsel warm te houden.
<color=green>Plaatsing is gevoelig voor cameraoriëntatie!</color>",785
Lapantouflemagic.WarmStorage.FlavorDescription,"""Maar... hoe...? Dit ding is groter dan een huis!
 -Een architectenbever",786
Lapantouflemagic.WarmStorageBase.Description,Een houtverbruikende opslagstructuur bedoeld om een ​​grote hoeveelheid gekookt voedsel vast te houden en warm te houden.,789
Lapantouflemagic.WarmStorageBase.FlavorDescription,"""Blijkbaar zeiden de hoomans altijd dat elk goed spel een gebouw in de vorm van een poot nodig heeft. Maar waarom hebben we besloten dat in het echt te bouwen?""
 -Mathilda, dagen vóór de waanzin.",790
Lapantouflemagic.ContaminatedJail.DisplayName,Vervuilde Bevergevangenis,791
Lapantouflemagic.ContaminatedJail.FlavorDescription,"""Een gevangenis voor bevers geheel van hout maken lijkt een dwaas idee, maar ze zijn gewoon te beleefd om te ontsnappen""",793
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.DisplayName,Pit & Ladder Lodge (trekker + kistenopslag),794
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.Description,"Een middelgrote lodge voor één transporteur, gebouwd rond een ladder.
Beheert een opbergruimte voor een doos.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
<color=#00FFFF>Werkt als dijk</color>",795
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.FlavorDescription,"""Als je de hele toren groen verft en vanaf de bovenkant de ladder afdaalt, kom je terecht in een vreemde wereld vol wandelende paddenstoelen en vliegende schildpadden!""
 - Mathilda de krankzinnige kok",796
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.DisplayName,Pit & Ladder Lodge (transportwagen + vloeistofopslag),797
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.Description,"Een middelgrote lodge voor één transporteur, gebouwd rond een ladder.
Beheert een tank met vloeistofopslag.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
<color=#00FFFF>Werkt als dijk</color>",798
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.FlavorDescription,"""Architecten moeten ernstige beperkingen hebben gehad om dit ding te accepteren om het eenvoudig en functioneel te maken.""
 -Een ingenieursbever",799
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,Pit & Ladder Lodge (trekkers met zijdeur),800
Lapantouflemagic.Topentrancewatertightlodge.Description,"Een middelgrote lodge voor twee transporteurs, gebouwd rond een ladder.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
<color=#00FFFF>Werkt als dijk</color>",801
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,"""Dankzij de nieuwste ontwikkeling op het gebied van emmertechnologie komt er niet eens water in de centrale put!""
 -CEO van BeavX Technologies",802
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,Pit & Ladder Lodge (Haulers Tower-segment),803
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,"Een middelgrote lodge voor twee transporteurs, gebouwd rond een ladder.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
<color=#00FFFF>Werkt als dijk</color>",804
Lapantouflemagic.Topentrancewatertightlodge_segment.FlavorDescription,"""Ik vraag me af hoe hoog we daarmee kunnen gaan...""
 -Een houthakkersbever",805
Lapantouflemagic.BadwaterPump.Description,"Een geheel mechanisch vuilwatergemaal.
De propeller moet ondergedompeld worden.
<color=#00FFFF>Werkt als dijk</color>",808
Lapantouflemagic.BadwaterPump.FlavorDescription,"'De modmaker is een sadistische maniak? Wat is een 'modmaker'? Waar heb je het over? Heb je dat spul gedronken?'
 -Een bezorgde verpleegsterbever",809
Need.Injury.DeathMessage,<color=green>Sprotch! Niemand mag dit bericht</color> ooit zien,810
Billboard.TechTreeBoard.DisplayName,Tech Boombord,812
Billboard.TechTreeBoard.Description,"Een reclamebord dat de technologische vooruitgang van de WhitePaws-factie weergeeft.
Handig om te weten als je iets probeert te bouwen dat buiten bereik ligt.
Geeft ook weer wat waar gemaakt is.",813
Good.CerealBar.DisplayName,Graanreep,815
Good.CerealBar.PluralDisplayName,Graanrepen,816
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.DisplayName,Aquifer Pomp Fancy Blauwdruk,825
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.PluralDisplayName,Aquifer Pomp Fancy Blauwdrukken,826
Lapantouflemagic.SAquiferPumpBlueprint.DisplayName,Aquiferpompblauwdruk,827
Lapantouflemagic.SAquiferPumpBlueprint.PluralDisplayName,Aquifer-pompblauwdrukken,828
Lapantouflemagic.TameBrambles.DisplayName,Gedomesticeerde braamstruiken,833
Lapantouflemagic.TameBrambles.FlavorDescription,'Wat zou het beverkind niet doen als het het leven wat leuker zou maken?',834
Lapantouflemagic.Brambles.DisplayName,Wilde braamstruiken,835
Lapantouflemagic.Handicrafter.Toggle,Ambachtsman,837
Lapantouflemagic.PitandLadder.Group,Pit- en ladderlodges,840
Lapantouflemagic.Topentrancewatertightlodge_Builders.DisplayName,Pit & Ladder Lodge (Bouwers met zijdeur),841
Lapantouflemagic.Topentrancewatertightlodge_Builders.Description,"Een middelgrote waterdichte lodge gebouwd rond een ladder, met een toegangsdeur aan de zijkant.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
Gebruikt <color=green>drie bouwers</color>.
<color=#00FFFF>Werkt als dijk</color>",842
Lapantouflemagic.Topentrancewatertightlodge_Builders.FlavorDescription,"'Zo'n opbouw is zeker handig, maar doen wij niet dezelfde dingen als de hoomans?'
 -Een bezorgde timmermansbever",843
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.Description,"Een middelgrote waterdichte lodge gebouwd rond een ladder, maar om esthetische redenen zonder zijdeur.
Kan op zichzelf worden gestapeld, varianten, en kan geselecteerde gebouwen dragen.
Gebruikt <color=green>drie bouwers</color>.
<color=#00FFFF>Werkt als dijk</color>",844
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.DisplayName,Pit & Ladder Lodge (Builders Tower-segment),845
Lapantouflemagic.WashingMachine.DisplayName,Bever wasmachine,846
Lapantouflemagic.WashingMachine.Description,"Een bizar apparaat bedoeld om bevers te wassen en te ontsmetten met behulp van mechanische kracht.
De helft van het effect is feitelijk te wijten aan het zuiveren van de magen van de bever.",847
Lapantouflemagic.WashingMachine.FlavorDescription,"""Bleeaaaaaaaaag!""
 -Elke bever tijdens een rit",848
Good.MechanicalWaterpumpBlueprint.DisplayName,Bever wasmachine blauwdruk,849
Good.MechanicalWaterpumpBlueprint.PluralDisplayName,Bever wasmachine blauwdrukken,850
Good.MechanicalWaterpumpFancyBlueprint.DisplayName,Beaver wasmachine Fancy blauwdruk,851
Good.MechanicalWaterpumpFancyBlueprint.PluralDisplayName,Beaver wasmachine mooie blauwdrukken,853
Lapantouflemagic.CrappyIrrigationTower.DisplayName,Waardeloos klein bad,854
Lapantouflemagic.CrappyIrrigationTower.Description,"Een waardeloos bad gebouwd met houtblokken, opzettelijk lek gemaakt om het vuile water voor irrigatie te gebruiken.
Vooral handig voor de losgeslagen gekken die het niet kunnen laten om dit in de harde modus te spelen, ondanks dat hen is verteld dat niet te doen.",855
Lapantouflemagic.CrappyIrrigationTower.FlavorDescription,"""We moeten een goede dam laten bouwen, want dit zal niet standhouden""
 -Een boerenbever",856
Lapantouflemagic.MedicalTreatment.DisplayName,Medische behandeling,857
Lapantouflemagic.MedicalTreatment.CriticalDescription,Deze bever kreeg zijn dagelijkse verzorging.,858
Lapantouflemagic.TerrainBlock.Description,Een kunstmatig terreinblok gebouwd door bevers als een handige manier om overtollig vuil te verwijderen dat wordt gegenereerd door de <color=red>mechanische boormachine</color>,859
Lapantouflemagic.Overhang.Description,"Een klein platform dat aan een muur wordt bevestigd om een ​​loopbrug te vormen.
<color=green>Kan worden bevestigd aan de zijkanten van kliffen en de meeste stapelbare gebouwen</color>
<color=red>Meerdere zijplatforms of bruggen kunnen niet dezelfde ondersteuning delen</color>",860
Good.BrainSalts.DisplayName,Hersenversterkende zouten,862
Good.BrainSalts.PluralDisplayName,Hersenversterkende zouten,863
Good.BadShrooms.DisplayName,Hersenstimulerende Paddestoel,864
Good.BadShrooms.PluralDisplayName,Hersenstimulerende paddenstoelen,865
Good.Amazake.DisplayName,Halfgefermenteerde Sake,866
